"时间","Pitch_Moment Monitor: Pitch_Moment Monitor (N-m)"
0.005600000000000002,-1596210.1673651221
0.005700000000000002,-1549936.803054412
0.005800000000000002,-1504091.3413037704
0.0059000000000000025,-1458187.2226657663
0.006000000000000003,-1412790.1858606453
0.006100000000000003,-1368828.3405807253
0.006200000000000003,-1327191.962438636
0.0063000000000000035,-1288186.8245847335
0.006400000000000004,-1252616.980727965
0.006500000000000004,-1220314.3762101694
0.006600000000000004,-1191108.359701011
0.0067000000000000046,-1164776.675726967
0.006800000000000005,-1141191.543297367
0.006900000000000005,-1120160.8813071807
0.007000000000000005,-1101471.5918069012
0.007100000000000006,-1084905.868738938
0.007200000000000006,-1070184.2500859958
0.007300000000000006,-1056845.06716984
0.007400000000000006,-1044364.4208049654
0.007500000000000007,-1032247.0085909553
0.007600000000000007,-1020056.1833341604
0.007700000000000007,-1007443.5650118536
0.0078000000000000074,-994262.1636238788
0.007900000000000008,-980539.5639177106
0.008000000000000007,-966493.0074118322
0.008100000000000007,-952541.8908404894
0.008200000000000006,-939278.2729565444
0.008300000000000005,-927199.3854085355
0.008400000000000005,-916668.3564476274
0.008500000000000004,-907827.1536711558
0.008600000000000003,-900600.4516414625
0.008700000000000003,-894797.6888877723
0.008800000000000002,-890182.7666236439
0.008900000000000002,-886500.9835392002
0.009000000000000001,-883556.9957134624
0.0091,-881168.1026488469
0.0092,-879090.8346056041
0.0093,-877230.3603186483
0.009399999999999999,-875490.8486998398
0.009499999999999998,-873687.9861388952
0.009599999999999997,-871744.6697773839
0.009699999999999997,-869587.8519762028
0.009799999999999996,-866936.8574459765
0.009899999999999996,-863547.0272129506
0.009999999999999995,-859353.4728312031
0.010099999999999994,-854409.1391620951
0.010199999999999994,-848937.136991989
0.010299999999999993,-843303.8089048137
0.010399999999999993,-837976.8715158685
0.010499999999999992,-833433.7765728312
0.010599999999999991,-830057.4589340871
0.01069999999999999,-827935.3249692868
0.01079999999999999,-826935.8268338409
0.01089999999999999,-826681.8850569429
0.010999999999999989,-826473.377451646
0.011099999999999988,-825624.2752427127
0.011199999999999988,-823500.62075094
0.011299999999999987,-819505.4372650888
0.011399999999999987,-813202.1819061044
0.011499999999999986,-804348.8933592516
0.011599999999999985,-792955.2520957673
0.011699999999999985,-779327.0299025141
0.011799999999999984,-763823.0572812005
0.011899999999999984,-746738.9449736599
0.011999999999999983,-728359.3260275978
0.012099999999999982,-708817.911270023
0.012199999999999982,-688268.4929874312
0.012299999999999981,-666753.9418520891
0.01239999999999998,-644175.9796238936
0.01249999999999998,-620526.0930328887
0.01259999999999998,-595936.5068470174
0.012699999999999979,-570666.8383709885
0.012799999999999978,-545072.3172891848
0.012899999999999977,-519575.3002153095
0.012999999999999977,-494692.2709639537
0.013099999999999976,-470890.86257358565
0.013199999999999976,-448489.1329181185
0.013299999999999975,-427680.5283857358
0.013399999999999974,-408532.9948944122
0.013499999999999974,-391030.04482289526
0.013599999999999973,-375005.10617338674
0.013699999999999973,-360137.89412918984
0.013799999999999972,-346106.00988025544
0.013899999999999971,-332627.4400679164
0.01399999999999997,-319503.29874380113
0.01409999999999997,-306576.6512316289
0.01419999999999997,-293802.12357018533
0.014299999999999969,-281278.6059911211
0.014399999999999968,-269121.3394842072
0.014499999999999968,-257464.17067476487
0.014599999999999967,-246524.00066696337
0.014699999999999967,-236494.94158478675
0.014799999999999966,-227487.84540452767
0.014899999999999965,-219642.42126500947
0.014999999999999965,-213171.2831577007
0.015099999999999964,-208258.98648412607
0.015199999999999964,-205004.10862374897
0.015299999999999963,-203522.10631043668
0.015399999999999962,-203816.3305399179
0.015499999999999962,-205674.42758308264
0.015599999999999961,-208836.82026383583
0.01569999999999996,-212851.26230820865
0.01579999999999996,-217196.818386637
0.01589999999999996,-221241.77024823675
0.01599999999999996,-224418.71035019052
0.016099999999999958,-226166.29681857603
0.016199999999999957,-226064.5865473168
0.016299999999999957,-223875.4939247577
0.016399999999999956,-219582.78053402764
0.016499999999999956,-213254.17913468223
0.016599999999999955,-205103.95388247166
0.016699999999999954,-195527.33642690006
0.016799999999999954,-184995.80187529846
0.016899999999999953,-174019.900773702
0.016999999999999953,-162993.7205897946
0.017099999999999952,-152296.94707663773
0.01719999999999995,-142257.6161535868
0.01729999999999995,-133167.0773628307
0.01739999999999995,-125226.2787599907
0.01749999999999995,-118493.28026837282
0.01759999999999995,-113011.86451908901
0.01769999999999995,-108750.5270360415
0.017799999999999948,-105621.85756591003
0.017899999999999947,-103534.91738813781
0.017999999999999947,-102341.27721350003
0.018099999999999946,-101746.52631399853
0.018199999999999945,-101414.94115961394
0.018299999999999945,-101141.5642922435
0.018399999999999944,-100782.42774119465
0.018499999999999944,-100152.81584833846
0.018599999999999943,-99020.30716480999
0.018699999999999942,-97079.11176928983
0.018799999999999942,-94126.77882892173
0.01889999999999994,-89987.8262752475
0.01899999999999994,-84507.39072381397
0.01909999999999994,-77601.76085349258
0.01919999999999994,-69314.1089062644
0.01929999999999994,-59784.16407412069
0.019399999999999938,-49329.925384390444
0.019499999999999938,-37969.00041704652
0.019599999999999937,-26280.64961870227
0.019699999999999936,-14802.341072456076
0.019799999999999936,-4114.790363802489
0.019899999999999935,5867.144092230095
0.019999999999999934,14564.90525813089
0.020099999999999934,21494.177767298643
0.020199999999999933,26822.65199755838
0.020299999999999933,30312.489870647234
0.020399999999999932,31922.507850529244
0.02049999999999993,31916.463739630984
0.02059999999999993,30437.789431419318
0.02069999999999993,27556.08756987004
0.02079999999999993,23450.045965914614
0.02089999999999993,18343.41415676558
0.02099999999999993,12524.760687491867
0.021099999999999928,6339.434688617366
0.021199999999999927,-96.35184739442775
0.021299999999999927,-6470.152443110152
0.021399999999999926,-12519.74379885192
0.021499999999999925,-18150.310586001404
0.021599999999999925,-22916.15098194653
0.021699999999999924,-26672.00519571071
0.021799999999999924,-29208.47383706233
0.021899999999999923,-30297.259958136747
0.021999999999999922,-29819.213705082202
0.022099999999999922,-27596.83898977405
0.02219999999999992,-23865.297112792716
0.02229999999999992,-18520.670734555224
0.02239999999999992,-11570.920116802397
0.02249999999999992,-3428.1571591117863
0.02259999999999992,5806.6293675646975
0.022699999999999918,15942.073019871754
0.022799999999999918,26662.439789652683
0.022899999999999917,37701.15109533651
0.022999999999999916,48804.72700478753
0.023099999999999916,59689.020924883094
0.023199999999999915,70187.57475856776
0.023299999999999915,80206.33100583161
0.023399999999999914,89631.95291966334
0.023499999999999913,98461.72859734252
0.023599999999999913,106751.04882802682
0.023699999999999912,114602.96406477172
0.02379999999999991,122207.86048727964
0.02389999999999991,129774.9187664852
0.02399999999999991,137582.6111844183
0.02409999999999991,145899.32291780596
0.02419999999999991,154943.34253961008
0.02429999999999991,164888.41388375591
0.024399999999999908,175884.0935978085
0.024499999999999907,188121.50431812415
0.024599999999999907,201261.75115621014
0.024699999999999906,215524.2635185708
0.024799999999999905,230721.368905722
0.024899999999999905,246648.5674316976
0.024999999999999904,263083.2903932797
0.025099999999999904,279627.6169902462
0.025199999999999903,296156.12232483266
0.025299999999999902,312318.49656844843
0.025399999999999902,327755.92061671964
0.0254999999999999,342239.7030728905
0.0255999999999999,355587.13518427435
0.0256999999999999,367670.10141702194
0.0257999999999999,378468.79353323637
0.0258999999999999,387981.12270464294
0.025999999999999898,396273.2276219799
0.026099999999999898,403520.6236829337
0.026199999999999897,409896.33858353936
0.026299999999999896,415620.6201039924
0.026399999999999896,420945.9720677391
0.026499999999999895,426034.78700650134
0.026599999999999895,431047.4284435382
0.026699999999999894,436104.9319273418
0.026799999999999893,441271.3698990723
0.026899999999999893,446620.41745584103
0.026999999999999892,452144.40981456666
0.02709999999999989,457811.5399888915
0.02719999999999989,463561.74781690905
0.02729999999999989,469291.8687147629
0.02739999999999989,474813.14938383596
0.02749999999999989,480055.2756945165
0.02759999999999989,484879.6073706688
0.027699999999999888,489102.44709234673
0.027799999999999887,492593.3590663801
0.027899999999999887,495308.5820561888
0.027999999999999886,497074.2852808401
0.028099999999999885,497857.28625774273
0.028199999999999885,497545.6285047863
0.028299999999999884,496181.71024364704
0.028399999999999884,493722.41941294126
0.028499999999999883,490188.0226022693
0.028599999999999882,485514.06165925076
0.028699999999999882,479892.3932191493
0.02879999999999988,473370.5633723842
0.02889999999999988,465888.5576571162
0.02899999999999988,457626.89311100263
0.02909999999999988,448638.3521740574
0.02919999999999988,438961.9699092223
0.029299999999999878,428818.8482482723
0.029399999999999878,418308.52721411176
0.029499999999999877,407489.6323067065
0.029599999999999876,396557.1526035303
0.029699999999999876,385599.62575464085
0.029799999999999875,374738.37257584126
0.029899999999999875,364156.98584817006
0.029999999999999874,353872.2338426424
0.030099999999999873,343891.1809961141
0.030199999999999873,334305.8187933373
0.030299999999999872,325135.97993551975
0.03039999999999987,316312.26456259645
0.03049999999999987,307901.8315353372
0.03059999999999987,300028.5443356119
0.03069999999999987,292569.7614141428
0.03079999999999987,285502.38058933703
0.03089999999999987,278937.75376486755
0.030999999999999868,272823.3349780376
0.031099999999999867,267171.18978516856
0.031199999999999867,262036.3687589116
0.03129999999999987,257385.47240978957
0.03139999999999987,253122.608219453
0.031499999999999875,249194.4997959336
0.03159999999999988,245618.1838563037
0.03169999999999988,242338.89613560683
0.031799999999999884,239296.10209270462
0.03189999999999989,236568.88084286678
0.03199999999999989,234245.11311314575
0.03209999999999989,232276.4574347646
0.032199999999999895,230660.57668917402
0.0322999999999999,229564.1501936486
0.0323999999999999,229061.34213139975
0.032499999999999904,229156.79670724724
0.03259999999999991,229868.7361521862
0.03269999999999991,231185.98213229436
0.03279999999999991,233119.64077563476
0.032899999999999915,235732.20554912384
0.03299999999999992,239009.79142868027
0.03309999999999992,242870.35129381513
0.033199999999999924,247292.4154874503
0.03329999999999993,252236.27934105927
0.03339999999999993,257615.09542497803
0.03349999999999993,263393.8037747505
0.033599999999999935,269542.7594580918
0.03369999999999994,275931.96302312077
0.03379999999999994,282411.3285875379
0.033899999999999944,288810.87663054693
0.03399999999999995,294869.8626335485
0.03409999999999995,300388.50287878845
0.03419999999999995,305215.5964496922
0.034299999999999956,309166.5488001524
0.03439999999999996,312161.2713238727
0.03449999999999996,314147.2758147315
0.034599999999999964,315046.37777565006
0.03469999999999997,314898.59665151854
0.03479999999999997,313804.44441019476
0.03489999999999997,311818.20040450926
0.034999999999999976,309109.56943496346
0.03509999999999998,305807.24986216164
0.03519999999999998,302014.10348608857
0.035299999999999984,297966.9930521769
0.03539999999999999,293838.1093405243
0.03549999999999999,289791.80481488106
0.03559999999999999,286111.58273333946
0.035699999999999996,283002.5797580186
0.0358,280603.66674956563
0.0359,279097.36679431156
0.036000000000000004,278537.14991312637
0.03610000000000001,278960.7127130855
0.03620000000000001,280443.24006840464
0.03630000000000001,282950.8705593927
0.036400000000000016,286399.05589463003
0.03650000000000002,290679.9213086738
0.03660000000000002,295615.2951263152
0.036700000000000024,301020.7661688334
0.03680000000000003,306759.7268829533
0.03690000000000003,312668.7043054466
0.03700000000000003,318560.99168908386
0.037100000000000036,324325.48489421513
0.03720000000000004,329869.01299619547
0.03730000000000004,335054.1416765867
0.037400000000000044,339847.87891402765
0.03750000000000005,344189.19967869215
0.03760000000000005,347978.3646165132
0.03770000000000005,351298.1402013845
0.037800000000000056,354221.62435114774
0.03790000000000006,356776.5182913289
0.03800000000000006,359187.24875958037
0.038100000000000064,361639.1277041957
0.03820000000000007,364193.96380482754
0.03830000000000007,367032.39261474967
0.03840000000000007,370333.76573989034
0.038500000000000076,374113.5393308153
0.03860000000000008,378458.21615264734
0.03870000000000008,383479.9432455064
0.038800000000000084,389083.9667695538
0.03890000000000009,395164.32025994675
0.03900000000000009,401706.38085679075
0.03910000000000009,408613.8850685503
0.039200000000000096,415697.19765910157
0.0393000000000001,422889.7747386266
0.0394000000000001,430047.08949870564
0.039500000000000104,436983.0168322998
0.03960000000000011,443621.2343878838
0.03970000000000011,449894.52477865224
0.03980000000000011,455775.0018194122
0.039900000000000116,461353.6418735791
0.04000000000000012,466675.0724116295
0.04010000000000012,471808.682903623
0.040200000000000125,476919.805971965
0.04030000000000013,482089.8619610978
0.04040000000000013,487416.0830052312
0.04050000000000013,493120.3168271095
0.040600000000000136,499259.23126406525
0.04070000000000014,505825.72651617986
0.04080000000000014,512995.48023134744
0.040900000000000145,520778.7396357414
0.04100000000000015,529027.2375288678
0.04110000000000015,537696.828597547
0.04120000000000015,546684.3966977511
0.041300000000000156,555758.6975959995
0.04140000000000016,564759.5196125769
0.04150000000000016,573516.8409963453
0.041600000000000165,581831.0165429048
0.04170000000000017,589629.3922287708
0.04180000000000017,596833.9826832659
0.04190000000000017,603317.8870199441
0.042000000000000176,609001.8265131745
0.04210000000000018,613821.4336089594
0.04220000000000018,617698.1499252227
0.042300000000000185,620602.8919214401
0.04240000000000019,622579.0862650501
0.04250000000000019,623679.0629894405
0.04260000000000019,624007.7875320636
0.042700000000000196,623714.6351919604
0.0428000000000002,622840.5880280918
0.0429000000000002,621466.6868494191
0.043000000000000205,619812.1127337728
0.04310000000000021,618021.4653633238
0.04320000000000021,616155.1081965618
0.04330000000000021,614397.2399906531
0.043400000000000216,612886.2617081741
0.04350000000000022,611643.2126940456
0.04360000000000022,610825.5372419226
0.043700000000000225,610568.3730289488
0.04380000000000023,610839.2957165686
0.04390000000000023,611687.7800083022
0.04400000000000023,613169.25940091
0.044100000000000236,615215.8785118035
0.04420000000000024,617739.543765597
0.04430000000000024,620597.8527214398
0.044400000000000245,623615.8717091477
0.04450000000000025,626678.1068010794
0.04460000000000025,629724.8920709168
0.04470000000000025,632657.9974942188
0.044800000000000256,635450.7362907182
0.04490000000000026,638103.6870552757
0.04500000000000026,640617.9250091147
0.045100000000000265,643075.2176224212
0.04520000000000027,645586.2358256356
0.04530000000000027,648215.4311661663
0.045400000000000273,651102.1175524279
0.045500000000000276,654381.3692793937
0.04560000000000028,658120.8064907385
0.04570000000000028,662477.20040314
0.045800000000000285,667569.2546544207
0.04590000000000029,673434.0252211051
0.04600000000000029,680188.1412743408
0.046100000000000294,687897.0517495098
0.046200000000000296,696581.907889242
0.0463000000000003,706318.5325710373
0.0464000000000003,717130.8051050998
0.046500000000000305,728943.195443931
0.04660000000000031,741670.452448626
0.04670000000000031,755253.6779075058
0.046800000000000314,769603.0813270352
0.046900000000000316,784570.611598661
0.04700000000000032,799981.2586149516
0.04710000000000032,815628.908382141
0.047200000000000325,831234.8524152399
0.04730000000000033,846538.1708993973
0.04740000000000033,861327.4705420214
0.047500000000000334,875394.4441952538
0.047600000000000336,888459.8476255375
0.04770000000000034,900274.3615854827
0.04780000000000034,910703.4999866869
0.047900000000000345,919617.5944202917
0.04800000000000035,926939.6791963284
0.04810000000000035,932683.6435069286
0.048200000000000354,936877.1605131823
0.04830000000000036,939587.0538025234
0.04840000000000036,940948.986848144
0.04850000000000036,941088.8353861752
0.048600000000000365,940102.7844536809
0.04870000000000037,938152.6063067293
0.04880000000000037,935424.209401643
0.048900000000000374,932090.4752598671
0.04900000000000038,928368.1203829532
0.04910000000000038,924467.3728995513
0.04920000000000038,920544.7317740268
0.049300000000000385,916754.5062207523
0.04940000000000039,913214.6227359166
0.04950000000000039,909990.0884896016
0.049600000000000394,907126.7189671224
0.0497000000000004,904673.9596626943
0.0498000000000004,902622.9358255797
0.0499000000000004,900949.2964028377
0.050000000000000405,899619.0018356884
0.05010000000000041,898581.7014734265
0.05020000000000041,897773.6872050875
0.050300000000000414,897105.7095773548
0.05040000000000042,896422.5347719127
0.05050000000000042,895603.5027739559
0.05060000000000042,894576.0967517162
0.050700000000000425,893251.5837657885
0.05080000000000043,891580.0977584743
0.05090000000000043,889548.1288295267
0.051000000000000434,887109.0025332435
0.05110000000000044,884258.7591824147
0.05120000000000044,881042.6344553707
0.05130000000000044,877508.2901287879
0.051400000000000445,873727.1069961104
0.05150000000000045,869813.7446532934
0.05160000000000045,865874.3436253438
0.051700000000000454,861977.1011542045
0.05180000000000046,858234.0659164481
0.05190000000000046,854805.975635531
0.05200000000000046,851764.7805558403
0.052100000000000465,849226.4065016401
0.05220000000000047,847278.0414183469
0.05230000000000047,845989.3945801954
0.052400000000000474,845327.9325910963
0.05250000000000048,845294.8499525641
0.05260000000000048,845889.9401578672
0.05270000000000048,846999.148835717
0.052800000000000485,848569.1853128265
0.05290000000000049,850516.2003964524
0.05300000000000049,852658.7502567504
0.053100000000000494,854857.9361176627
0.0532000000000005,856955.4065781281
0.0533000000000005,858757.7211538001
0.0534000000000005,860141.5572126164
0.053500000000000505,861025.9268407213
0.05360000000000051,861304.6478455327
0.05370000000000051,860890.6379466574
0.053800000000000514,859710.6197785786
0.05390000000000052,857716.2336278323
0.05400000000000052,854854.1134055589
0.05410000000000052,851109.0021894337
0.054200000000000526,846493.7334421729
0.05430000000000053,841110.552188585
0.05440000000000053,835084.2353792075
0.054500000000000534,828523.0683355954
0.05460000000000054,821586.8839393683
0.05470000000000054,814397.3734394929
0.05480000000000054,807076.9994907143
0.054900000000000546,799726.2199467602
0.05500000000000055,792505.1980780772
0.05510000000000055,785552.5152820771
0.055200000000000554,778990.7396789212
0.05530000000000056,772906.9945387858
0.05540000000000056,767324.131010155
0.05550000000000056,762224.6831761776
0.055600000000000566,757603.4938416887
0.05570000000000057,753427.8445742656
0.05580000000000057,749647.8814396218
0.055900000000000574,746191.6830876808
0.05600000000000058,743027.1170529745
0.05610000000000058,740111.7834172713
0.05620000000000058,737382.9733242403
0.056300000000000586,734746.9529114503
0.05640000000000059,732111.6656118352
0.05650000000000059,729401.6292371412
0.056600000000000594,726573.3845661153
0.0567000000000006,723671.1736170402
0.0568000000000006,720653.0481741199
0.0569000000000006,717529.7321752709
0.057000000000000606,714324.8041681454
0.05710000000000061,711085.7215066048
0.05720000000000061,707868.7744765242
0.057300000000000614,704835.9612766524
0.05740000000000062,702079.6974760832
0.05750000000000062,699728.1295065
0.05760000000000062,697956.8587019985
0.057700000000000626,696917.1411216513
0.05780000000000063,696705.8903320564
0.05790000000000063,697390.4490095093
0.058000000000000634,699028.8351818195
0.05810000000000064,701679.6248231102
0.05820000000000064,705395.1262675497
0.05830000000000064,710221.6535849941
0.058400000000000646,716136.1078630969
0.05850000000000065,723090.6095468281
0.05860000000000065,731020.3837436031
0.058700000000000654,739840.9664217295
0.05880000000000066,749438.6334645553
0.05890000000000066,759703.4667873628
0.05900000000000066,770524.0929725303
0.059100000000000666,781809.8506115095
0.05920000000000067,793490.2966120463
0.05930000000000067,805519.8267230466
0.059400000000000674,817842.9619554566
0.05950000000000068,830422.0278632371
0.05960000000000068,843247.284120231
0.05970000000000068,856353.3680468537
0.059800000000000686,869757.0689339552
0.05990000000000069,883471.0980014122
0.06000000000000069,897548.4571417555
0.060100000000000695,912071.8668801327
0.0602000000000007,927103.7334771443
0.0603000000000007,942721.3760269899
0.0604000000000007,959012.6489314969
0.060500000000000706,976020.5408571804
0.06060000000000071,993778.1321282794
0.06070000000000071,1012299.2389713879
0.060800000000000715,1031578.1580626253
0.06090000000000072,1051593.062582454
0.06100000000000072,1072282.4000427555
0.06110000000000072,1093575.5735509307
0.061200000000000726,1115344.0868946784
0.06130000000000073,1137446.1640935573
0.06140000000000073,1159756.697185366
0.061500000000000735,1182118.455075031
0.06160000000000074,1204360.148354345
0.06170000000000074,1226328.313823623
0.06180000000000074,1247884.783676965
0.061900000000000746,1268926.5992115436
0.06200000000000075,1289344.3150303918
0.06210000000000075,1309047.3960655138
0.062200000000000755,1327983.368792688
0.06230000000000076,1346109.1420122227
0.06240000000000076,1363403.220680801
0.06250000000000076,1379853.834280508
0.06260000000000077,1395498.0886707804
0.06270000000000077,1410374.2513810543
0.06280000000000077,1424499.3119741802
0.06290000000000077,1437896.21771816
0.06300000000000078,1450569.4923744113
0.06310000000000078,1462506.555529348
0.06320000000000078,1473690.0953791419
0.06330000000000079,1484134.540765294
0.06340000000000079,1493823.8208562254
0.06350000000000079,1502701.0639428035
0.0636000000000008,1510681.3789057706
0.0637000000000008,1517681.3498417246
0.0638000000000008,1523593.6263826666
0.0639000000000008,1528336.7632895217
0.0640000000000008,1531799.514698687
0.06410000000000081,1533871.671327042
0.06420000000000081,1534457.7641161985
0.06430000000000081,1533515.0857667108
0.06440000000000082,1531044.225044319
0.06450000000000082,1527037.792355057
0.06460000000000082,1521521.0933183057
0.06470000000000083,1514556.230060017
0.06480000000000083,1506239.3282004995
0.06490000000000083,1496688.9107326544
0.06500000000000083,1486017.5085237483
0.06510000000000084,1474367.1451891307
0.06520000000000084,1461903.7984270335
0.06530000000000084,1448776.9335197348
0.06540000000000085,1435145.9628109972
0.06550000000000085,1421169.1699946912
0.06560000000000085,1406995.6593127998
0.06570000000000085,1392754.6828018322
0.06580000000000086,1378555.2275604194
0.06590000000000086,1364498.3273284857
0.06600000000000086,1350643.731083525
0.06610000000000087,1337039.49419518
0.06620000000000087,1323698.597234346
0.06630000000000087,1310615.5261946863
0.06640000000000087,1297787.7208821692
0.06650000000000088,1285148.7235450195
0.06660000000000088,1272632.55753785
0.06670000000000088,1260138.566687874
0.06680000000000089,1247535.5023601067
0.06690000000000089,1234717.8291373798
0.06700000000000089,1221600.9978246603
0.0671000000000009,1208093.446470296
0.0672000000000009,1194095.243489285
0.0673000000000009,1179522.5711403938
0.0674000000000009,1164297.0609396768
0.0675000000000009,1148353.7585083558
0.06760000000000091,1131641.8538298702
0.06770000000000091,1114114.3164382672
0.06780000000000092,1095750.2234031635
0.06790000000000092,1076536.5322843734
0.06800000000000092,1056477.114498227
0.06810000000000092,1035563.7731369864
0.06820000000000093,1013779.2093292169
0.06830000000000093,991107.7723467867
0.06840000000000093,967538.1891303567
0.06850000000000094,943067.7350618814
0.06860000000000094,917713.5946929753
0.06870000000000094,891475.1821244579
0.06880000000000094,864377.9533672374
0.06890000000000095,836436.4449110968
0.06900000000000095,807646.8294061259
0.06910000000000095,777995.1841968509
0.06920000000000096,747504.0292919698
0.06930000000000096,716206.6946125937
0.06940000000000096,684113.0253772584
0.06950000000000096,651243.2977138829
0.06960000000000097,617604.002738552
0.06970000000000097,583213.0498727219
0.06980000000000097,548099.8443420576
0.06990000000000098,512289.1305255631
0.07000000000000098,475828.1890396963
0.07010000000000098,438792.7414990883
0.07020000000000098,401233.26613862254
0.07030000000000099,363178.4308891793
0.07040000000000099,324695.88922324625
0.07050000000000099,285826.9892565988
0.070600000000001,246662.79878899266
0.070700000000001,207264.6341935553
0.070800000000001,167690.66657616256
0.070900000000001,127974.4953813944
0.071000000000001,88154.3237159959
0.07110000000000101,48242.91989223116
0.07120000000000101,8291.636997608706
0.07130000000000102,-31651.08151285707
0.07140000000000102,-71555.30561772046
0.07150000000000102,-111384.31201362271
0.07160000000000102,-151116.18733466818
0.07170000000000103,-190717.33951536167
0.07180000000000103,-230165.98662687468
0.07190000000000103,-269456.9710909566
0.07200000000000104,-308563.8361475031
0.07210000000000104,-347459.7677172576
0.07220000000000104,-386122.6993390805
0.07230000000000104,-424510.7613761719
0.07240000000000105,-462587.9475458276
0.07250000000000105,-500303.08395448455
0.07260000000000105,-537603.1059740235
0.07270000000000106,-574450.8331577335
0.07280000000000106,-610803.1745885285
0.07290000000000106,-646610.0247570339
0.07300000000000106,-681839.7844604462
0.07310000000000107,-716468.9723234553
0.07320000000000107,-750458.7223367819
0.07330000000000107,-783777.0836257875
0.07340000000000108,-816414.0838109244
0.07350000000000108,-848333.3428360568
0.07360000000000108,-879496.2793720429
0.07370000000000108,-909859.7322333098
0.07380000000000109,-939394.7508773699
0.07390000000000109,-968076.8764362299
0.07400000000000109,-995884.2988145081
0.0741000000000011,-1022797.757937483
0.0742000000000011,-1048801.5742158405
0.0743000000000011,-1073866.6954679657
0.0744000000000011,-1097974.8489358174
0.07450000000000111,-1121114.2496439542
0.07460000000000111,-1143251.8109717944
0.07470000000000111,-1164343.4583268922
0.07480000000000112,-1184355.710831046
0.07490000000000112,-1203255.8252664653
0.07500000000000112,-1221011.8210618743
0.07510000000000112,-1237593.7918544514
0.07520000000000113,-1252968.2535011105
0.07530000000000113,-1267129.1636500987
0.07540000000000113,-1280072.6706153683
0.07550000000000114,-1291798.30613951
0.07560000000000114,-1302304.4714899517
0.07570000000000114,-1311607.6258842465
0.07580000000000114,-1319743.8513037062
0.07590000000000115,-1326765.7276482293
0.07600000000000115,-1332716.4488558047
0.07610000000000115,-1337641.0854396813
0.07620000000000116,-1341567.6005662284
0.07630000000000116,-1344542.276303998
0.07640000000000116,-1346622.595128091
0.07650000000000116,-1347858.2836837445
0.07660000000000117,-1348300.0850744594
0.07670000000000117,-1348018.7901244878
0.07680000000000117,-1347079.0556260552
0.07690000000000118,-1345535.6793126957
0.07700000000000118,-1343447.0529966173
0.07710000000000118,-1340856.3308562103
0.07720000000000118,-1337801.9521361352
0.07730000000000119,-1334319.3895915449
0.07740000000000119,-1330445.6594878694
0.07750000000000119,-1326218.702441553
0.0776000000000012,-1321680.4712807375
0.0777000000000012,-1316845.5614181322
0.0778000000000012,-1311728.7179048306
0.0779000000000012,-1306360.4974420047
0.07800000000000121,-1300771.4289872176
0.07810000000000121,-1294993.0893842806
0.07820000000000121,-1289044.560600354
0.07830000000000122,-1282913.159497006
0.07840000000000122,-1276587.2606752042
0.07850000000000122,-1270053.5827522671
0.07860000000000122,-1263312.4516135931
0.07870000000000123,-1256369.7987865843
0.07880000000000123,-1249232.186544811
0.07890000000000123,-1241911.4701305013
0.07900000000000124,-1234413.1340992725
0.07910000000000124,-1226741.464049117
0.07920000000000124,-1218904.598486614
0.07930000000000124,-1210907.453596437
0.07940000000000125,-1202756.474844167
0.07950000000000125,-1194463.8834612896
0.07960000000000125,-1186050.709272759
